"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLNFPUS","198812","66.389","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198813","780.038","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198901","63.642","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198902","58.782","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198903","66.392","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198904","65.93","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198905","64.33","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198906","61.461","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198907","64.122","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198908","60.646","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198909","60.347","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198910","65.469","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198911","60.046","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198912","58.107","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198913","749.274","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199001","67.408","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199002","60.796","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199003","67.708","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199004","62.941","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199005","65.641","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199006","62.465","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199007","60.84","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199008","63.117","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199009","60.864","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199010","64.734","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199011","62.873","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199012","58.9","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199013","758.287","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199101","58.904","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199102","49.858","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199103","57.996","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199104","53.804","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199105","54.509","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199106","54.111","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199107","58.912","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199108","58.644","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199109","58.984","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199110","58.366","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199111","58.253","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199112","58.593","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199113","680.932","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199201","66.68","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199202","63.63","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199203","69.499","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199204","65.228","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199205","66.053","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199206","62.708","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199207","67.127","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199208","66.438","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199209","62.9","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199210","61.967","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199211","61.379","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199212","61.836","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199213","775.444","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199301","68.443","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199302","63.163","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199303","67.58","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199304","65.993","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199305","69.58","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199306","66.249","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199307","68.536","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199308","68.19","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199309","67.008","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199310","68.091","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199311","62.627","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199312","66.206","1","Coal Non-Combustion Consumption","Thousand Short Tons"
